run_id,initial_state,algorithm,cost_function,heuristic,random_successors,goal_state_found,path_length,path_cost,nodes_generated,nodes_visited,execution_time_sec
150,74268_351,AStarSearch,C4,H2,False,1_2345678,20,61.0,7773,2967,0.1639
151,48_213567,GreedyBestFirstSearch,C1,H1,False,12345_678,43,86.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C2,H1,False,12345_678,43,110.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C3,H1,False,12345_678,43,105.0,2021,747,0.0343
151,48_213567,GreedyBestFirstSearch,C4,H1,False,12345_678,43,133.0,2021,747,0.0343
152,48_213567,GreedyBestFirstSearch,C1,H2,False,1234567_8,47,94.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C2,H2,False,1234567_8,47,115.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C3,H2,False,1234567_8,47,120.0,785,285,0.017
152,48_213567,GreedyBestFirstSearch,C4,H2,False,1234567_8,47,145.0,785,285,0.017
153,48_213567,AStarSearch,C1,H1,False,_12345678,20,40.0,12420,4572,0.2375
154,48_213567,AStarSearch,C1,H2,False,1234_5678,20,40.0,1920,714,0.0372
155,48_213567,AStarSearch,C2,H1,False,1234_5678,20,49.0,15621,5666,0.3059
156,48_213567,AStarSearch,C2,H2,False,1234_5678,20,49.0,3222,1178,0.0622
157,48_213567,AStarSearch,C3,H1,False,_12345678,20,48.0,13254,4969,0.2457
158,48_213567,AStarSearch,C3,H2,False,_12345678,20,48.0,2737,1033,0.0669
159,48_213567,AStarSearch,C4,H1,False,123_45678,21,59.0,25460,9567,0.5
160,48_213567,AStarSearch,C4,H2,False,123_45678,21,59.0,6410,2432,0.1462
161,_17528436,GreedyBestFirstSearch,C1,H1,False,1_2345678,21,42.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C2,H1,False,1_2345678,21,53.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C3,H1,False,1_2345678,21,52.0,226,82,0.003
161,_17528436,GreedyBestFirstSearch,C4,H1,False,1_2345678,21,64.0,226,82,0.003
162,_17528436,GreedyBestFirstSearch,C1,H2,False,1_2345678,65,130.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C2,H2,False,1_2345678,65,159.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C3,H2,False,1_2345678,65,166.0,1130,415,0.022
162,_17528436,GreedyBestFirstSearch,C4,H2,False,1_2345678,65,198.0,1130,415,0.022
163,_17528436,AStarSearch,C1,H1,False,1234_5678,18,36.0,4943,1818,0.0992
164,_17528436,AStarSearch,C1,H2,False,1234_5678,18,36.0,743,277,0.014
165,_17528436,AStarSearch,C2,H1,False,1234_5678,18,45.0,7458,2709,0.1385
166,_17528436,AStarSearch,C2,H2,False,1234_5678,18,45.0,1448,528,0.0288
167,_17528436,AStarSearch,C3,H1,False,1234_5678,18,45.0,7434,2700,0.144
168,_17528436,AStarSearch,C3,H2,False,1234_5678,18,45.0,1501,550,0.0292
169,_17528436,AStarSearch,C4,H1,False,1234_5678,18,55.0,13754,5168,0.2882
170,_17528436,AStarSearch,C4,H2,False,1234_5678,18,55.0,3466,1317,0.0755
171,_54761238,GreedyBestFirstSearch,C1,H1,False,_12345678,50,100.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C2,H1,False,_12345678,50,124.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C3,H1,False,_12345678,50,126.0,1571,586,0.0276
171,_54761238,GreedyBestFirstSearch,C4,H1,False,_12345678,50,147.0,1571,586,0.0276
172,_54761238,GreedyBestFirstSearch,C1,H2,False,1_2345678,77,154.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C2,H2,False,1_2345678,77,187.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C3,H2,False,1_2345678,77,198.0,1417,519,0.0252
172,_54761238,GreedyBestFirstSearch,C4,H2,False,1_2345678,77,230.0,1417,519,0.0252
173,_54761238,AStarSearch,C1,H1,False,12_345678,18,36.0,4331,1587,0.08
174,_54761238,AStarSearch,C1,H2,False,12_345678,18,36.0,329,123,0.0071
175,_54761238,AStarSearch,C2,H1,False,12_345678,18,44.0,5811,2176,0.1118
176,_54761238,AStarSearch,C2,H2,False,12_345678,18,44.0,696,264,0.0132
177,_54761238,AStarSearch,C3,H1,False,12_345678,18,46.0,8534,3196,0.1645
178,_54761238,AStarSearch,C3,H2,False,12_345678,18,46.0,1140,434,0.0221
179,_54761238,AStarSearch,C4,H1,False,12_345678,18,52.0,8028,3004,0.17
180,_54761238,AStarSearch,C4,H2,False,12_345678,18,52.0,1407,530,0.035
181,8_2735614,GreedyBestFirstSearch,C1,H1,False,1_2345678,24,48.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C2,H1,False,1_2345678,24,58.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C3,H1,False,1_2345678,24,62.0,382,139,0.006
181,8_2735614,GreedyBestFirstSearch,C4,H1,False,1_2345678,24,71.0,382,139,0.006
182,8_2735614,GreedyBestFirstSearch,C1,H2,False,12_345678,47,94.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C2,H2,False,12_345678,47,115.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C3,H2,False,12_345678,47,120.0,505,184,0.0092
182,8_2735614,GreedyBestFirstSearch,C4,H2,False,12_345678,47,135.0,505,184,0.0092
183,8_2735614,AStarSearch,C1,H1,False,12_345678,21,42.0,21329,7855,0.4031
184,8_2735614,AStarSearch,C1,H2,False,12_345678,21,42.0,2581,972,0.0472
185,8_2735614,AStarSearch,C2,H1,False,12_345678,21,51.0,25600,9608,0.4766
186,8_2735614,AStarSearch,C2,H2,False,12_345678,21,51.0,4289,1629,0.0827
187,8_2735614,AStarSearch,C3,H1,False,12_345678,21,54.0,41252,15496,0.778
188,8_2735614,AStarSearch,C3,H2,False,12_345678,21,54.0,7409,2799,0.1602
189,8_2735614,AStarSearch,C4,H1,False,12_345678,21,61.0,36269,13646,0.7337
190,8_2735614,AStarSearch,C4,H2,False,12_345678,21,61.0,7993,3032,0.1654
191,4_2387561,GreedyBestFirstSearch,C1,H1,False,123456_78,57,114.0,1827,669,0.0326
191,4_2387561,GreedyBestFirstSearch,C2,H1,False,123456_78,57,141.0,1827,669,0.0326
191,4_2387561,GreedyBestFirstSearch,C3,H1,False,123456_78,57,144.0,1827,669,0.0326
191,4_2387561,GreedyBestFirstSearch,C4,H1,False,123456_78,57,166.0,1827,669,0.0326
192,4_2387561,GreedyBestFirstSearch,C1,H2,False,1234_5678,27,54.0,155,56,0.0032
192,4_2387561,GreedyBestFirstSearch,C2,H2,False,1234_5678,27,68.0,155,56,0.0032
192,4_2387561,GreedyBestFirstSearch,C3,H2,False,1234_5678,27,67.0,155,56,0.0032
192,4_2387561,GreedyBestFirstSearch,C4,H2,False,1234_5678,27,84.0,155,56,0.0032
193,4_2387561,AStarSearch,C1,H1,False,1_2345678,20,40.0,13137,4858,0.243
194,4_2387561,AStarSearch,C1,H2,False,1_2345678,20,40.0,1012,375,0.019
195,4_2387561,AStarSearch,C2,H1,False,1_2345678,20,50.0,20317,7416,0.3932
196,4_2387561,AStarSearch,C2,H2,False,1_2345678,20,50.0,2997,1096,0.0582
197,4_2387561,AStarSearch,C3,H1,False,1_2345678,20,50.0,20182,7562,0.3959
198,4_2387561,AStarSearch,C3,H2,False,1_2345678,20,50.0,2957,1122,0.0582
199,4_2387561,AStarSearch,C4,H1,False,1_2345678,20,57.0,19499,7336,0.3846
200,4_2387561,AStarSearch,C4,H2,False,1_2345678,20,57.0,3682,1411,0.0891
201,4165278_3,GreedyBestFirstSearch,C1,H1,False,_12345678,47,94.0,1597,587,0.028
201,4165278_3,GreedyBestFirstSearch,C2,H1,False,_12345678,47,115.0,1597,587,0.028
201,4165278_3,GreedyBestFirstSearch,C3,H1,False,_12345678,47,120.0,1597,587,0.028
201,4165278_3,GreedyBestFirstSearch,C4,H1,False,_12345678,47,140.0,1597,587,0.028
202,4165278_3,GreedyBestFirstSearch,C1,H2,False,1234567_8,42,84.0,572,210,0.011
202,4165278_3,GreedyBestFirstSearch,C2,H2,False,1234567_8,42,102.0,572,210,0.011
202,4165278_3,GreedyBestFirstSearch,C3,H2,False,1234567_8,42,108.0,572,210,0.011
202,4165278_3,GreedyBestFirstSearch,C4,H2,False,1234567_8,42,128.0,572,210,0.011
203,4165278_3,AStarSearch,C1,H1,False,1234567_8,20,40.0,13013,4808,0.2526
204,4165278_3,AStarSearch,C1,H2,False,1234567_8,20,40.0,1431,532,0.0272
205,4165278_3,AStarSearch,C2,H1,False,1234567_8,20,50.0,20217,7367,0.3999
206,4165278_3,AStarSearch,C2,H2,False,1234567_8,20,50.0,3397,1254,0.0645
207,4165278_3,AStarSearch,C3,H1,False,1234567_8,20,50.0,20139,7545,0.3779
208,4165278_3,AStarSearch,C3,H2,False,1234567_8,20,50.0,3545,1340,0.0691
209,4165278_3,AStarSearch,C4,H1,False,1234567_8,20,61.0,35750,13484,0.7459
210,4165278_3,AStarSearch,C4,H2,False,1234567_8,20,61.0,8337,3170,0.1706
211,745_28136,GreedyBestFirstSearch,C1,H1,False,123456_78,61,122.0,1733,635,0.0316
211,745_28136,GreedyBestFirstSearch,C2,H1,False,123456_78,61,152.0,1733,635,0.0316
211,745_28136,GreedyBestFirstSearch,C3,H1,False,123456_78,61,153.0,1733,635,0.0316
211,745_28136,GreedyBestFirstSearch,C4,H1,False,123456_78,61,178.0,1733,635,0.0316
212,745_28136,GreedyBestFirstSearch,C1,H2,False,1_2345678,26,52.0,156,58,0.0041
212,745_28136,GreedyBestFirstSearch,C2,H2,False,1_2345678,26,63.0,156,58,0.0041
212,745_28136,GreedyBestFirstSearch,C3,H2,False,1_2345678,26,67.0,156,58,0.0041
212,745_28136,GreedyBestFirstSearch,C4,H2,False,1_2345678,26,77.0,156,58,0.0041
213,745_28136,AStarSearch,C1,H1,False,1_2345678,16,32.0,2054,753,0.04
214,745_28136,AStarSearch,C1,H2,False,1_2345678,16,32.0,275,102,0.006
215,745_28136,AStarSearch,C2,H1,False,1_2345678,16,39.0,2605,940,0.0465
216,745_28136,AStarSearch,C2,H2,False,1_2345678,16,39.0,605,219,0.0112
217,745_28136,AStarSearch,C3,H1,False,1_2345678,16,41.0,3867,1457,0.071
218,745_28136,AStarSearch,C3,H2,False,1_2345678,16,41.0,810,308,0.0171
219,745_28136,AStarSearch,C4,H1,False,1_2345678,16,45.0,2989,1120,0.073
220,745_28136,AStarSearch,C4,H2,False,1_2345678,16,45.0,825,312,0.0191
221,43_126785,GreedyBestFirstSearch,C1,H1,False,12345678_,30,60.0,1335,497,0.025
221,43_126785,GreedyBestFirstSearch,C2,H1,False,12345678_,30,74.0,1335,497,0.025
221,43_126785,GreedyBestFirstSearch,C3,H1,False,12345678_,30,76.0,1335,497,0.025
221,43_126785,GreedyBestFirstSearch,C4,H1,False,12345678_,30,91.0,1335,497,0.025
222,43_126785,GreedyBestFirstSearch,C1,H2,False,1234567_8,51,102.0,1080,400,0.021
222,43_126785,GreedyBestFirstSearch,C2,H2,False,1234567_8,51,125.0,1080,400,0.021
222,43_126785,GreedyBestFirstSearch,C3,H2,False,1234567_8,51,130.0,1080,400,0.021
222,43_126785,GreedyBestFirstSearch,C4,H2,False,1234567_8,51,156.0,1080,400,0.021
223,43_126785,AStarSearch,C1,H1,False,1_2345678,15,30.0,1711,634,0.03
224,43_126785,AStarSearch,C1,H2,False,123_45678,15,30.0,584,215,0.01
225,43_126785,AStarSearch,C2,H1,False,123_45678,15,38.0,2610,975,0.044
226,43_126785,AStarSearch,C2,H2,False,123_45678,15,38.0,976,368,0.019
227,43_126785,AStarSearch,C3,H1,False,1_2345678,15,36.0,1831,690,0.0311
228,43_126785,AStarSearch,C3,H2,False,1_2345678,15,36.0,781,295,0.0155
229,43_126785,AStarSearch,C4,H1,False,123_45678,15,43.0,2540,958,0.0597
230,43_126785,AStarSearch,C4,H2,False,123_45678,15,43.0,1045,398,0.0261
231,3_4285167,GreedyBestFirstSearch,C1,H1,False,12_345678,27,54.0,404,149,0.008
231,3_4285167,GreedyBestFirstSearch,C2,H1,False,12_345678,27,67.0,404,149,0.008
231,3_4285167,GreedyBestFirstSearch,C3,H1,False,12_345678,27,68.0,404,149,0.008
231,3_4285167,GreedyBestFirstSearch,C4,H1,False,12_345678,27,80.0,404,149,0.008
232,3_4285167,GreedyBestFirstSearch,C1,H2,False,12_345678,27,54.0,239,87,0.005
232,3_4285167,GreedyBestFirstSearch,C2,H2,False,12_345678,27,65.0,239,87,0.005
232,3_4285167,GreedyBestFirstSearch,C3,H2,False,12_345678,27,70.0,239,87,0.005
232,3_4285167,GreedyBestFirstSearch,C4,H2,False,12_345678,27,78.0,239,87,0.005
233,3_4285167,AStarSearch,C1,H1,False,123_45678,14,28.0,732,272,0.0134
234,3_4285167,AStarSearch,C1,H2,False,123_45678,14,28.0,145,54,0.0031
235,3_4285167,AStarSearch,C2,H1,False,123_45678,14,35.0,1215,453,0.021
236,3_4285167,AStarSearch,C2,H2,False,123_45678,14,35.0,301,114,0.006
237,3_4285167,AStarSearch,C3,H1,False,123_45678,14,35.0,1200,436,0.021
238,3_4285167,AStarSearch,C3,H2,False,123_45678,14,35.0,289,105,0.006
239,3_4285167,AStarSearch,C4,H1,False,123_45678,14,37.0,732,275,0.0135
240,3_4285167,AStarSearch,C4,H2,False,123_45678,14,37.0,218,84,0.0052
241,6783_1425,GreedyBestFirstSearch,C1,H1,False,123_45678,35,70.0,513,191,0.009
241,6783_1425,GreedyBestFirstSearch,C2,H1,False,123_45678,35,87.0,513,191,0.009
241,6783_1425,GreedyBestFirstSearch,C3,H1,False,123_45678,35,88.0,513,191,0.009
241,6783_1425,GreedyBestFirstSearch,C4,H1,False,123_45678,35,104.0,513,191,0.009
242,6783_1425,GreedyBestFirstSearch,C1,H2,False,1_2345678,49,98.0,415,154,0.008
242,6783_1425,GreedyBestFirstSearch,C2,H2,False,1_2345678,49,120.0,415,154,0.008
242,6783_1425,GreedyBestFirstSearch,C3,H2,False,1_2345678,49,125.0,415,154,0.008
242,6783_1425,GreedyBestFirstSearch,C4,H2,False,1_2345678,49,145.0,415,154,0.008
243,6783_1425,AStarSearch,C1,H1,False,1234567_8,23,46.0,51048,18902,0.9972
244,6783_1425,AStarSearch,C1,H2,False,1234567_8,23,46.0,5132,1919,0.1013
245,6783_1425,AStarSearch,C2,H1,False,1234567_8,23,56.0,60024,21912,1.1486
246,6783_1425,AStarSearch,C2,H2,False,1234567_8,23,56.0,10148,3777,0.2006
247,6783_1425,AStarSearch,C3,H1,False,1234567_8,23,57.0,71375,26914,1.3619
248,6783_1425,AStarSearch,C3,H2,False,1234567_8,23,57.0,11987,4570,0.2521
249,6783_1425,AStarSearch,C4,H1,False,1234567_8,23,65.0,79485,30098,1.5953
250,6783_1425,AStarSearch,C4,H2,False,1234567_8,23,65.0,18180,6933,0.4047
251,8164_2753,GreedyBestFirstSearch,C1,H1,False,1234567_8,31,62.0,900,334,0.0152
251,8164_2753,GreedyBestFirstSearch,C2,H1,False,1234567_8,31,76.0,900,334,0.0152
251,8164_2753,GreedyBestFirstSearch,C3,H1,False,1234567_8,31,79.0,900,334,0.0152
251,8164_2753,GreedyBestFirstSearch,C4,H1,False,1234567_8,31,90.0,900,334,0.0152
252,8164_2753,GreedyBestFirstSearch,C1,H2,False,12345678_,28,56.0,230,84,0.004
252,8164_2753,GreedyBestFirstSearch,C2,H2,False,12345678_,28,69.0,230,84,0.004
252,8164_2753,GreedyBestFirstSearch,C3,H2,False,12345678_,28,71.0,230,84,0.004
252,8164_2753,GreedyBestFirstSearch,C4,H2,False,12345678_,28,81.0,230,84,0.004
253,8164_2753,AStarSearch,C1,H1,False,123_45678,21,42.0,23473,8688,0.431
254,8164_2753,AStarSearch,C1,H2,False,1234567_8,21,42.0,2820,1048,0.0562
255,8164_2753,AStarSearch,C2,H1,False,1234567_8,21,50.0,22864,8354,0.4365
256,8164_2753,AStarSearch,C2,H2,False,1234567_8,21,50.0,4327,1587,0.0841
257,8164_2753,AStarSearch,C3,H1,False,1234567_8,21,51.0,27652,10413,0.5338
258,8164_2753,AStarSearch,C3,H2,False,1234567_8,21,51.0,5178,1957,0.0982
259,8164_2753,AStarSearch,C4,H1,False,123_45678,21,58.0,31069,11716,0.6208
260,8164_2753,AStarSearch,C4,H2,False,123_45678,21,58.0,7133,2715,0.1474
261,27341685_,GreedyBestFirstSearch,C1,H1,False,1234_5678,16,32.0,180,65,0.003
261,27341685_,GreedyBestFirstSearch,C2,H1,False,1234_5678,16,41.0,180,65,0.003
261,27341685_,GreedyBestFirstSearch,C3,H1,False,1234_5678,16,39.0,180,65,0.003
261,27341685_,GreedyBestFirstSearch,C4,H1,False,1234_5678,16,51.0,180,65,0.003
262,27341685_,GreedyBestFirstSearch,C1,H2,False,1234_5678,16,32.0,69,25,0.0012
262,27341685_,GreedyBestFirstSearch,C2,H2,False,1234_5678,16,41.0,69,25,0.0012
262,27341685_,GreedyBestFirstSearch,C3,H2,False,1234_5678,16,39.0,69,25,0.0012
262,27341685_,GreedyBestFirstSearch,C4,H2,False,1234_5678,16,51.0,69,25,0.0012
263,27341685_,AStarSearch,C1,H1,False,1234_5678,14,28.0,778,290,0.014
264,27341685_,AStarSearch,C1,H2,False,1234_5678,14,28.0,209,77,0.004
265,27341685_,AStarSearch,C2,H1,False,1234_5678,14,35.0,1130,417,0.0205
266,27341685_,AStarSearch,C2,H2,False,1234_5678,14,35.0,317,115,0.0062
267,27341685_,AStarSearch,C3,H1,False,1234_5678,14,35.0,1122,409,0.045
268,27341685_,AStarSearch,C3,H2,False,1234_5678,14,35.0,304,111,0.0071
269,27341685_,AStarSearch,C4,H1,False,1234_5678,14,43.0,2013,762,0.0462
270,27341685_,AStarSearch,C4,H2,False,1234_5678,14,43.0,625,238,0.013
271,81_675423,GreedyBestFirstSearch,C1,H1,False,1234567_8,25,50.0,290,105,0.005
271,81_675423,GreedyBestFirstSearch,C2,H1,False,1234567_8,25,61.0,290,105,0.005
271,81_675423,GreedyBestFirstSearch,C3,H1,False,1234567_8,25,64.0,290,105,0.005
271,81_675423,GreedyBestFirstSearch,C4,H1,False,1234567_8,25,75.0,290,105,0.005
272,81_675423,GreedyBestFirstSearch,C1,H2,False,1_2345678,51,102.0,377,138,0.007
272,81_675423,GreedyBestFirstSearch,C2,H2,False,1_2345678,51,125.0,377,138,0.007
272,81_675423,GreedyBestFirstSearch,C3,H2,False,1_2345678,51,130.0,377,138,0.007
272,81_675423,GreedyBestFirstSearch,C4,H2,False,1_2345678,51,151.0,377,138,0.007
273,81_675423,AStarSearch,C1,H1,False,12_345678,22,44.0,27602,10168,0.5232
274,81_675423,AStarSearch,C1,H2,False,12_345678,22,44.0,2854,1064,0.0698
275,81_675423,AStarSearch,C2,H1,False,12_345678,22,54.0,36461,13726,0.6868
276,81_675423,AStarSearch,C2,H2,False,12_345678,22,54.0,5635,2143,0.1094
277,81_675423,AStarSearch,C3,H1,False,12_345678,22,56.0,50332,18906,0.9432
278,81_675423,AStarSearch,C3,H2,False,12_345678,22,56.0,7951,3024,0.1701
279,81_675423,AStarSearch,C4,H1,False,12_345678,22,63.0,43731,16474,0.8865
280,81_675423,AStarSearch,C4,H2,False,12_345678,22,63.0,8931,3406,0.1838
281,6_4572183,GreedyBestFirstSearch,C1,H1,False,123_45678,40,80.0,585,217,0.0102
281,6_4572183,GreedyBestFirstSearch,C2,H1,False,123_45678,40,99.0,585,217,0.0102
281,6_4572183,GreedyBestFirstSearch,C3,H1,False,123_45678,40,101.0,585,217,0.0102
281,6_4572183,GreedyBestFirstSearch,C4,H1,False,123_45678,40,118.0,585,217,0.0102
282,6_4572183,GreedyBestFirstSearch,C1,H2,False,1234567_8,34,68.0,275,99,0.005
282,6_4572183,GreedyBestFirstSearch,C2,H2,False,1234567_8,34,84.0,275,99,0.005
282,6_4572183,GreedyBestFirstSearch,C3,H2,False,1234567_8,34,86.0,275,99,0.005
282,6_4572183,GreedyBestFirstSearch,C4,H2,False,1234567_8,34,102.0,275,99,0.005
283,6_4572183,AStarSearch,C1,H1,False,1234567_8,18,36.0,4696,1722,0.0936
284,6_4572183,AStarSearch,C1,H2,False,1234567_8,18,36.0,475,175,0.0092
285,6_4572183,AStarSearch,C2,H1,False,1234567_8,18,44.0,6277,2275,0.1166
286,6_4572183,AStarSearch,C2,H2,False,1234567_8,18,44.0,903,327,0.0196
287,6_4572183,AStarSearch,C3,H1,False,1234567_8,18,46.0,9092,3411,0.1788
288,6_4572183,AStarSearch,C3,H2,False,1234567_8,18,46.0,1448,553,0.0343
289,6_4572183,AStarSearch,C4,H1,False,1234567_8,18,54.0,11935,4476,0.229
290,6_4572183,AStarSearch,C4,H2,False,1234567_8,18,54.0,2357,887,0.0495
291,35_861427,GreedyBestFirstSearch,C1,H1,False,_12345678,68,136.0,1967,726,0.0342
291,35_861427,GreedyBestFirstSearch,C2,H1,False,_12345678,68,168.0,1967,726,0.0342
291,35_861427,GreedyBestFirstSearch,C3,H1,False,_12345678,68,172.0,1967,726,0.0342
291,35_861427,GreedyBestFirstSearch,C4,H1,False,_12345678,68,197.0,1967,726,0.0342
292,35_861427,GreedyBestFirstSearch,C1,H2,False,1_2345678,81,162.0,808,293,0.0152
292,35_861427,GreedyBestFirstSearch,C2,H2,False,1_2345678,81,199.0,808,293,0.0152
292,35_861427,GreedyBestFirstSearch,C3,H2,False,1_2345678,81,206.0,808,293,0.0152
292,35_861427,GreedyBestFirstSearch,C4,H2,False,1_2345678,81,248.0,808,293,0.0152
293,35_861427,AStarSearch,C1,H1,False,_12345678,18,36.0,4557,1686,0.0832
294,35_861427,AStarSearch,C1,H2,False,_12345678,18,36.0,415,156,0.0082
295,35_861427,AStarSearch,C2,H1,False,_12345678,18,44.0,6057,2279,0.14
296,35_861427,AStarSearch,C2,H2,False,_12345678,18,44.0,830,318,0.016
297,35_861427,AStarSearch,C3,H1,False,_12345678,18,46.0,8854,3325,0.1577
298,35_861427,AStarSearch,C3,H2,False,_12345678,18,46.0,1327,503,0.0267
299,35_861427,AStarSearch,C4,H1,False,_12345678,18,55.0,13282,4994,0.267
300,35_861427,AStarSearch,C4,H2,False,_12345678,18,55.0,2579,988,0.0532
